variant_id	variant_name	chemical_id	chemical_name
PA166157284	rs1045642	PA450616	nevirapine
PA166157284	rs1045642	PA450657	nortriptyline
PA166157284	rs1045642	PA450688	olanzapine
PA166157284	rs1045642	PA450704	omeprazole
PA166157284	rs1045642	PA450705	ondansetron
PA166157284	rs1045642	PA450721	oseltamivir
PA166157284	rs1045642	PA450732	oxcarbazepine
PA166157284	rs1045642	PA450741	oxycodone
PA166157284	rs1045642	PA450761	paclitaxel
PA166157284	rs1045642	PA450774	pantoprazole
PA166157284	rs1045642	PA450911	phenobarbital
PA166157284	rs1045642	PA450947	phenytoin
PA166157284	rs1045642	PA451096	prednisolone
PA166157284	rs1045642	PA451100	prednisone
PA166157284	rs1045642	PA451232	remifentanil
PA166157284	rs1045642	PA451257	risperidone
PA166157284	rs1045642	PA451260	ritonavir
PA166157284	rs1045642	PA451363	simvastatin
PA166157284	rs1045642	PA451365	sirolimus
PA166157284	rs1045642	PA451578	tacrolimus
PA166157284	rs1045642	PA451581	tamoxifen
PA166157284	rs1045642	PA451728	topiramate
PA166157284	rs1045642	PA451735	tramadol
PA166157284	rs1045642	PA451866	venlafaxine
PA166157284	rs1045642	PA451868	verapamil
PA166157284	rs1045642	PA451879	vincristine
PA166157284	rs1045642	PA451906	warfarin
PA166157284	rs1045642	PA452233	antipsychotics
PA166157284	rs1045642	PA452618	opioids
PA166157284	rs1045642	PA452621	antineoplastic agents
PA166157284	rs1045642	PA7000	sorafenib
PA166155857	rs17868323	PA10251	atazanavir
PA166155857	rs17868323	PA451260	ritonavir
PA166185904	rs398123217	PA166182881	migalastat
PA166177104	rs2933304	PA10066	duloxetine
PA166159979	rs7170924	PA164713176	Platinum compounds
PA166185417	rs2074957	PA448073	ethanol
PA166155135	rs71647871	PA166131580	sacubitril
PA166155135	rs71647871	PA166321761	remimazolam
PA166155135	rs71647871	PA449053	clopidogrel
PA166155135	rs71647871	PA449456	enalapril
PA166155135	rs71647871	PA450464	methylphenidate
PA166155135	rs71647871	PA451737	trandolapril
PA166155135	rs71647871	PA452619	heroin
PA166154147	rs12248560	PA128406956	fluorouracil
PA166154147	rs12248560	PA166180939	phenazepam
PA166154147	rs12248560	PA448691	busulfan
PA166154147	rs12248560	PA449165	cyclophosphamide
PA166154147	rs12248560	PA449412	doxorubicin
PA166154147	rs12248560	PA450373	mephenytoin
PA166261984	rs1302192284	PA450626	nicotine
PA166334161	rs746398875	PA166334121	pregnenolone
PA166157364	rs2571598	PA451262	rivastigmine
PA166208983	rs10770140	PA452618	opioids
PA166156961	rs879825	PA150481189	taxanes
PA166156961	rs879825	PA448803	carboplatin
PA166175925	rs1611131	PA452618	opioids
PA166155159	rs25531	PA448073	ethanol
PA166155159	rs25531	PA449015	citalopram
PA166155159	rs25531	PA449673	fluoxetine
PA166154560	rs3184504	PA448765	candesartan
PA166155988	rs1051298	PA10810	pemetrexed
PA166156935	rs672170	PA452229	antidepressants
PA166201525	rs2233980	PA448803	carboplatin
PA166201525	rs2233980	PA449748	gemcitabine
PA166155748	rs6714486	PA450566	mycophenolate mofetil
PA166156462	rs17024608	PA164712563	Bisphosphonates
PA166153581	rs602950	PA448771	capecitabine
PA166153581	rs602950	PA449177	cytarabine
PA166155222	rs4541111	PA164713176	Platinum compounds
PA166394802	rs376008630	PA165950341	ivacaftor
PA166154623	rs10877012	PA164760843	deferasirox
PA166154623	rs10877012	PA164784024	peginterferon alfa-2b
PA166154623	rs10877012	PA451241	ribavirin
PA166155090	rs9922316	PA449256	dexmedetomidine
PA166156511	rs1364805	PA450546	montelukast
PA166155038	rs2292954	PA449383	docetaxel
PA166155038	rs2292954	PA451644	thalidomide
PA166156379	rs3772810	PA128406956	fluorouracil
PA166156379	rs3772810	PA448771	capecitabine
PA166154785	rs1799722	PA164712308	Ace Inhibitors, Plain
PA166154785	rs1799722	PA448500	atorvastatin
PA166154785	rs1799722	PA449456	enalapril
PA166154785	rs1799722	PA450242	lisinopril
PA166154785	rs1799722	PA452640	imidapril
PA166157031	rs2281617	PA448408	amphetamine
PA166154469	rs16909440	PA450243	lithium
PA166154159	rs12782374	PA450947	phenytoin
PA166154803	rs4982133	PA450428	methotrexate
PA166154856	rs1051730	PA164712720	Drugs used in nicotine dependence
PA166154856	rs1051730	PA164712950	Opium alkaloids and derivatives
PA166154856	rs1051730	PA448073	ethanol
PA166154856	rs1051730	PA450626	nicotine
PA166155119	rs17708472	PA451906	warfarin
PA166154993	rs708272	PA133950441	hmg coa reductase inhibitors
PA166154993	rs708272	PA134308647	rosuvastatin
PA166154993	rs708272	PA448500	atorvastatin
PA166154993	rs708272	PA450272	lovastatin
PA166154993	rs708272	PA451089	pravastatin
PA166154993	rs708272	PA451363	simvastatin
PA166153636	rs1760217	PA452621	antineoplastic agents
PA166189141	rs76394784	PA166184060	carbocisteine
PA166189141	rs76394784	PA450931	l-phenylalanine
PA166268445	rs3749187	PA448497	aspirin
PA166268445	rs3749187	PA449053	clopidogrel
PA166184544	rs6090378	PA450626	nicotine
PA166169897	rs73594404	PA164713176	Platinum compounds
PA166169897	rs73594404	PA166122986	radiotherapy
PA166157173	rs11155012	PA130620651	anthracyclines and related substances
PA166153743	rs3737224	PA154410481	prasugrel
PA166169895	rs1829346	PA164713176	Platinum compounds
PA166169895	rs1829346	PA166122986	radiotherapy
PA166153839	rs12041331	PA154410481	prasugrel
PA166153839	rs12041331	PA165374673	ticagrelor
PA166153839	rs12041331	PA448497	aspirin
PA166153839	rs12041331	PA449053	clopidogrel
PA166153638	rs1800559	PA164749136	desflurane
PA166153638	rs1800559	PA449461	enflurane
PA166153638	rs1800559	PA449845	halothane
PA166153638	rs1800559	PA450106	isoflurane
PA166153638	rs1800559	PA450434	methoxyflurane
PA166153638	rs1800559	PA451341	sevoflurane
PA166153638	rs1800559	PA451522	succinylcholine
PA166157966	CYP1A2 low activity	PA448710	caffeine
PA166395141	rs397508153	PA165950341	ivacaftor
PA166177197	rs61908403	PA10066	duloxetine
PA166209781	rs780801862	PA449683	flurbiprofen
PA166209781	rs780801862	PA450595	naproxen
PA166209781	rs780801862	PA450947	phenytoin
PA166209781	rs780801862	PA451906	warfarin
PA166156032	rs135543	PA449594	fenofibrate
PA166157650	rs17060812	PA450657	nortriptyline
PA166153559	rs20417	PA448497	aspirin
PA166153559	rs20417	PA449957	ibuprofen
PA166153559	rs20417	PA451268	rofecoxib
PA166154583	rs4149117	PA162372840	sunitinib
PA166154583	rs4149117	PA164748728	mycophenolic acid
PA166154583	rs4149117	PA448803	carboplatin
PA166154583	rs4149117	PA450428	methotrexate
PA166154583	rs4149117	PA450566	mycophenolate mofetil
PA166154583	rs4149117	PA450761	paclitaxel
PA166154360	rs2276307	PA448500	atorvastatin
PA166154360	rs2276307	PA451089	pravastatin
PA166154360	rs2276307	PA451363	simvastatin
PA166155572	rs193922809	PA164749136	desflurane
PA166155572	rs193922809	PA449461	enflurane
PA166155572	rs193922809	PA449845	halothane
PA166155572	rs193922809	PA450106	isoflurane
PA166155572	rs193922809	PA450434	methoxyflurane
PA166155572	rs193922809	PA451341	sevoflurane
PA166155572	rs193922809	PA451522	succinylcholine
PA166153809	rs10800397	PA448383	amiodarone
PA166157492	rs55817950	PA450631	nifedipine
PA166157492	rs55817950	PA451627	testosterone
PA166155087	rs8060157	PA451221	raloxifene
PA166155087	rs8060157	PA451581	tamoxifen
PA166159781	rs144395748	PA448771	capecitabine
PA166157423	rs6962291	PA448497	aspirin
PA166154738	rs9552679	PA448068	salbutamol
PA166157262	rs712829	PA10040	cetuximab
PA166157262	rs712829	PA131301952	gefitinib
PA166157262	rs712829	PA134687924	erlotinib
PA166157262	rs712829	PA150481186	topoisomerase I inhibitors
PA166157262	rs712829	PA152031327	geldanamycin
PA166157262	rs712829	PA153561371	egfr inhibitors
PA166157262	rs712829	PA162373091	panitumumab
PA166157262	rs712829	PA164712331	Alkylating Agents
PA166157262	rs712829	PA450085	irinotecan
PA166157573	rs2073618	PA448432	anastrozole
PA166157573	rs2073618	PA450196	letrozole
PA166161855	rs96844	PA164713366	Tumor necrosis factor alpha (TNF-alpha) inhibitors
PA166157773	rs4358872	PA450401	methadone
PA166178060	rs397508510	PA165950341	ivacaftor
PA166178060	rs397508510	PA166362502	vanzacaftor / tezacaftor / deutivacaftor
PA166185420	rs8109485	PA448073	ethanol
PA166170234	rs12459996	PA449760	glatiramer acetate
PA166155608	rs889895	PA452229	antidepressants
PA166156732	rs408626	PA450428	methotrexate
PA166157549	rs1041983	PA164784021	ethambutol
PA166157549	rs1041983	PA450112	isoniazid
PA166157549	rs1041983	PA450947	phenytoin
PA166157549	rs1041983	PA451182	pyrazinamide
PA166157549	rs1041983	PA451250	rifampin
PA166283741	rs4035887	PA7000	sorafenib
PA166180324	rs193922768	PA164749136	desflurane
PA166180324	rs193922768	PA449461	enflurane
PA166180324	rs193922768	PA449845	halothane
PA166180324	rs193922768	PA450106	isoflurane
PA166180324	rs193922768	PA450434	methoxyflurane
PA166180324	rs193922768	PA451341	sevoflurane
PA166180324	rs193922768	PA451522	succinylcholine
PA166262007	rs761666827	PA450626	nicotine
PA166157932	CYP2C9 poor metabolizer	PA448685	buprenorphine
PA166157932	CYP2C9 poor metabolizer	PA449165	cyclophosphamide
PA166157932	CYP2C9 poor metabolizer	PA450401	methadone
PA166319121	rs375990187	PA128406956	fluorouracil
PA166156673	rs17701271	PA448068	salbutamol
PA166394741	rs769016520	PA165950341	ivacaftor
PA166154293	rs662799	PA448500	atorvastatin
PA166154293	rs662799	PA450272	lovastatin
PA166154293	rs662799	PA451363	simvastatin
PA166157828	rs11141915	PA449748	gemcitabine
PA166153929	rs147545709	PA448771	capecitabine
PA166176948	rs4627790	PA450464	methylphenidate
PA166156738	rs702553	PA151249535	diuretics
PA166170093	rs4379368	PA452637	hormonal contraceptives for systemic use
PA166155741	rs5030952	PA451578	tacrolimus
PA166154269	rs183484	PA449748	gemcitabine
PA166177788	rs3798676	PA166114414	cotinine
PA166177788	rs3798676	PA450626	nicotine
PA166155237	rs9895420	PA450428	methotrexate
PA166153993	rs2070673	PA164749431	gemtuzumab ozogamicin
PA166153993	rs2070673	PA449177	cytarabine
PA166153993	rs2070673	PA449655	fludarabine
PA166153993	rs2070673	PA449961	idarubicin
PA166161452	rs75995567	PA165958521	febuxostat
PA166161452	rs75995567	PA448320	allopurinol
PA166155590	rs264588	PA166122986	radiotherapy
PA166186234	rs3132297	PA164781343	varenicline
PA166163241	rs2244614	PA448771	capecitabine
PA166183768	rs104894021	PA449373	disopyramide
PA166183768	rs104894021	PA451209	quinidine
PA166153573	rs521093	PA452229	antidepressants
PA166350843	rs752695347	PA449441	efavirenz
PA166350843	rs752695347	PA451141	propofol
PA166177206	rs7306991	PA10066	duloxetine
PA166159020	rs8175347	PA164888966	raltegravir
PA166159020	rs8175347	PA165958345	nilotinib
PA166394781	rs1800079	PA165950341	ivacaftor
PA166153814	rs10916852	PA449748	gemcitabine
PA166161543	rs35621	PA165110775	SN-38
PA166154001	rs2230345	PA164712445	Antihypertensives
PA166154001	rs2230345	PA164712535	Beta Blocking Agents
PA166186237	rs4764980	PA164781343	varenicline
PA166157731	rs1544105	PA450428	methotrexate
PA166153682	rs2236861	PA452618	opioids
PA166153682	rs2236861	PA452619	heroin
PA166154362	rs2279238	PA451868	verapamil
PA166183869	rs648007	PA448073	ethanol
PA166179571	rs1337512	PA133950441	hmg coa reductase inhibitors
PA166156874	rs12054895	PA10074	escitalopram
PA166156874	rs12054895	PA449015	citalopram
PA166156310	rs1065776	PA448497	aspirin
PA166154769	rs944050	PA449748	gemcitabine
PA166155169	rs879207	PA448803	carboplatin
PA166155169	rs879207	PA449383	docetaxel
PA166155169	rs879207	PA450761	paclitaxel
PA166155829	rs13393173	PA164713366	Tumor necrosis factor alpha (TNF-alpha) inhibitors
PA166201545	rs6118	PA448803	carboplatin
PA166201545	rs6118	PA449748	gemcitabine
PA166203235	rs4774388	PA450037	interferon beta-1a
PA166215001	rs35060421	PA448710	caffeine
PA166160715	rs2302489	PA10004	adalimumab
PA166160715	rs2302489	PA165107055	certolizumab pegol
PA166160715	rs2302489	PA449515	etanercept
PA166160715	rs2302489	PA450428	methotrexate
PA166160715	rs2302489	PA452347	glucocorticoids
PA166160715	rs2302489	PA452639	infliximab
PA166157471	rs17160359	PA128406956	fluorouracil
PA166157471	rs17160359	PA448771	capecitabine
PA166177201	rs61908407	PA10066	duloxetine
PA166157644	rs13253389	PA166114414	cotinine
PA166154431	rs10501087	PA452233	antipsychotics
PA166178398	rs56022120	PA128406956	fluorouracil
PA166178398	rs56022120	PA449165	cyclophosphamide
PA166178398	rs56022120	PA449476	epirubicin
PA166184563	rs3890011	PA451483	spironolactone
PA166154774	rs1160351	PA164752812	milnacipran
PA166154774	rs1160351	PA449690	fluvoxamine
PA166154774	rs1160351	PA450801	paroxetine
PA166157593	rs3758149	PA450428	methotrexate
PA166157075	rs3218592	PA128406956	fluorouracil
PA166157075	rs3218592	PA448771	capecitabine
PA166154437	rs10835210	PA450401	methadone
PA166155219	rs4148416	PA449014	cisplatin
PA166155219	rs4148416	PA449165	cyclophosphamide
PA166155219	rs4148416	PA449412	doxorubicin
PA166155219	rs4148416	PA450428	methotrexate
PA166155219	rs4148416	PA451879	vincristine
PA166156350	rs2251954	PA448687	bupropion
PA166235801	rs2023239	PA452618	opioids
PA166156402	rs4688040	PA448785	carbamazepine
PA166155146	rs4341	PA164713347	Thiazides, plain
PA166155146	rs4341	PA451089	pravastatin
PA166154046	rs4132670	PA449899	hydrochlorothiazide
PA166158909	rs267606619	PA164744372	amikacin
PA166158909	rs267606619	PA164754913	netilmicin
PA166158909	rs267606619	PA164784023	paromomycin
PA166158909	rs267606619	PA166228921	plazomicin
PA166158909	rs267606619	PA166241801	micronomicin
PA166158909	rs267606619	PA166292901	dibekacin
PA166158909	rs267606619	PA166292902	ribostamycin
PA166158909	rs267606619	PA449753	gentamicin
PA166158909	rs267606619	PA450137	kanamycin
PA166158909	rs267606619	PA450608	neomycin
PA166158909	rs267606619	PA451512	streptomycin
PA166158909	rs267606619	PA451704	tobramycin
PA166158909	rs267606619	PA452167	aminoglycoside antibacterials
PA166155629	rs1143627	PA164713366	Tumor necrosis factor alpha (TNF-alpha) inhibitors
PA166155629	rs1143627	PA166048654	ustekinumab
PA166155629	rs1143627	PA448497	aspirin
PA166154972	rs5569	PA450464	methylphenidate
PA166185910	rs727504348	PA166182881	migalastat
PA166171043	rs6728642	PA450243	lithium
PA166197845	rs7931459	PA448073	ethanol
PA166156905	rs20455	PA134308647	rosuvastatin
PA166156905	rs20455	PA448500	atorvastatin
PA166156905	rs20455	PA451089	pravastatin
PA166156905	rs20455	PA451363	simvastatin
PA166196821	rs9828223	PA10004	adalimumab
PA166155342	rs11615	PA128406956	fluorouracil
PA166155342	rs11615	PA131285527	oxaliplatin
PA166155342	rs11615	PA150595617	platinum
PA166155342	rs11615	PA164713176	Platinum compounds
PA166155342	rs11615	PA166122986	radiotherapy
PA166155342	rs11615	PA448645	bleomycin
PA166155342	rs11615	PA448771	capecitabine
PA166155342	rs11615	PA448803	carboplatin
PA166155342	rs11615	PA449014	cisplatin
PA166155342	rs11615	PA449165	cyclophosphamide
PA166155342	rs11615	PA449383	docetaxel
PA166155342	rs11615	PA449412	doxorubicin
PA166155342	rs11615	PA449552	etoposide
PA166155342	rs11615	PA449748	gemcitabine
PA166155342	rs11615	PA450198	leucovorin
PA166154179	rs41291556	PA450373	mephenytoin
PA166154179	rs41291556	PA451718	tolbutamide
PA166153639	rs1800871	PA451578	tacrolimus
PA166159768	rs150385342	PA448771	capecitabine
PA166197841	rs7821592	PA448073	ethanol
PA166155616	rs1042640	PA10251	atazanavir
PA166155616	rs1042640	PA448015	acetaminophen
PA166155616	rs1042640	PA451260	ritonavir
PA166156000	rs2831440	PA452229	antidepressants
PA166154816	rs8016905	PA164712308	Ace Inhibitors, Plain
PA166154702	rs1751034	PA10204	tenofovir
PA166233301	rs2449598	PA448432	anastrozole
PA166157350	rs2278293	PA450566	mycophenolate mofetil
PA166319764	rs779728902	PA128406956	fluorouracil
PA166320025	rs372909322	PA128406956	fluorouracil
PA166160641	rs11125	PA164712406	Antibiotics
PA166156887	rs17495520	PA448068	salbutamol
PA166157457	rs12718541	PA450626	nicotine
PA166154798	rs2776546	PA449899	hydrochlorothiazide
PA166155008	rs1110470	PA165983754	pitrakinra
PA166394982	rs150157202	PA165950341	ivacaftor
PA166394982	rs150157202	PA166362502	vanzacaftor / tezacaftor / deutivacaftor
PA166155992	rs1155463	PA449748	gemcitabine
PA166319881	rs201648613	PA128406956	fluorouracil
PA166155290	rs2853539	PA450428	methotrexate
PA166185913	rs104894827	PA166182881	migalastat
PA166262022	rs148693084	PA450626	nicotine
PA166210002	rs61767420	PA448073	ethanol
PA166157243	rs15524	PA448785	carbamazepine
PA166157243	rs15524	PA451578	tacrolimus
PA166157243	rs15524	PA452618	opioids
PA166153716	rs2768759	PA154410481	prasugrel
PA166153716	rs2768759	PA448497	aspirin
PA166156140	rs13058338	PA449412	doxorubicin
PA166156140	rs13058338	PA449961	idarubicin
PA166177117	rs9819548	PA10066	duloxetine
PA166154646	rs17109924	PA128406956	fluorouracil
PA166154703	rs1801249	PA150481189	taxanes
PA166154703	rs1801249	PA448803	carboplatin
PA166171051	rs79403677	PA450243	lithium
PA166154793	rs2494732	PA451257	risperidone
PA166157409	rs5883064	PA164713176	Platinum compounds
PA166165401	rs1000940	PA10026	aripiprazole
PA166165401	rs1000940	PA162565877	amisulpride
PA166165401	rs1000940	PA163518919	paliperidone
PA166165401	rs1000940	PA449061	clozapine
PA166165401	rs1000940	PA450243	lithium
PA166165401	rs1000940	PA450522	mirtazapine
PA166165401	rs1000940	PA450688	olanzapine
PA166165401	rs1000940	PA451201	quetiapine
PA166165401	rs1000940	PA451257	risperidone
PA166165401	rs1000940	PA451846	valproic acid
PA166156754	rs1105525	PA450428	methotrexate
PA166201546	rs6119	PA448803	carboplatin
PA166201546	rs6119	PA449748	gemcitabine
PA166289281	rs1247117	PA451879	vincristine
PA166154042	rs3814637	PA451906	warfarin
PA166153551	rs5273	PA137179528	nimesulide
PA166233341	rs6981827	PA448432	anastrozole
PA166155136	rs72547529	PA451906	warfarin
PA166157578	rs2645400	PA451906	warfarin
PA166161875	rs11541076	PA164713366	Tumor necrosis factor alpha (TNF-alpha) inhibitors
PA166154857	rs1060896	PA449748	gemcitabine
PA166178065	rs121908751	PA166190041	elexacaftor / tezacaftor / ivacaftor
PA166154860	rs1346268	PA451363	simvastatin
PA166156667	rs16870989	PA164712308	Ace Inhibitors, Plain
PA166157014	rs2073724	PA450616	nevirapine
PA166156970	rs1042136	PA448497	aspirin
PA166156853	rs10036156	PA164713257	Selective serotonin reuptake inhibitors
PA166156853	rs10036156	PA451866	venlafaxine
PA166156853	rs10036156	PA452229	antidepressants
PA166186137	rs767487725	PA166163690	desmethylnaproxen
PA166186137	rs767487725	PA166179720	tapentadol
PA166186137	rs767487725	PA448015	acetaminophen
PA166181277	rs13137622	PA450428	methotrexate
PA166177052	rs6090041	PA452618	opioids
PA166177121	rs10007051	PA10066	duloxetine
PA166154371	rs2499984	PA450243	lithium
PA166156985	rs1570360	PA449165	cyclophosphamide
PA166156985	rs1570360	PA449383	docetaxel
PA166156985	rs1570360	PA7000	sorafenib
PA166155781	rs10197559	PA450428	methotrexate
PA166156450	rs12721226	PA450268	losartan
PA166160309	rs11543791	PA451221	raloxifene
PA166177182	rs4639250	PA10066	duloxetine
PA166155076	rs7186128	PA449014	cisplatin
PA166155076	rs7186128	PA450085	irinotecan
PA166177787	rs12209447	PA166114414	cotinine
